Round/Game,Winner,Loser,Crash,Timeout,Map,Duration,W Score,L Score,(W-L)/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,Win Addr,Lose Addr,Start,Finish,Round/Game,,Bot,Games,Win,Loss,Win %,AvgTime,Hour,Crash,Timeout
71 / 15064,ZZZKBot,Iron,FALSE,FALSE,Destination,00:13:53,10827,1803,0.83339,0,0,0,0,0,0,/192.168.0.13,/192.168.0.31,20161003_180220,20161003_180423,72 / 15064,,,,,,,,,,
71 / 15074,ZZZKBot,LetaBot,FALSE,FALSE,Destination,00:08:13,6176,3679,0.40424,0,0,0,0,0,0,/192.168.0.31,/192.168.0.32,20161003_180959,20161003_181114,72 / 15074,,,,,,,,,,
71 / 15083,ZZZKBot,Oritaka,FALSE,FALSE,Destination,00:03:42,4883,1953,0.59992,0,0,0,1,0,0,/192.168.0.42,/192.168.0.12,20161003_181650,20161003_181750,72 / 15083,,,,,,,,,,
71 / 15091,ZZZKBot,SRbotOne,FALSE,FALSE,Destination,00:03:52,4350,1997,0.5408,0,0,0,1,0,0,/192.168.0.34,/192.168.0.44,20161003_182247,20161003_182334,72 / 15091,,,,,,,,,,
71 / 15098,ZZZKBot,TerranUAB,FALSE,FALSE,Destination,00:14:17,10665,1901,0.82168,0,0,0,0,0,0,/192.168.0.42,/192.168.0.31,20161003_182903,20161003_183135,72 / 15098,,,,,,,,,,
71 / 15104,ZZZKBot,Tyr,FALSE,FALSE,Destination,00:02:57,2565,450,0.82424,0,0,0,0,0,0,/192.168.0.42,/192.168.0.23,20161003_183336,20161003_183421,72 / 15104,,,,,,,,,,
71 / 15109,ZZZKBot,Cimex,FALSE,FALSE,Destination,00:03:22,4426,1705,0.61464,0,0,0,0,0,0,/192.168.0.34,/192.168.0.33,20161003_183719,20161003_183813,72 / 15109,,,,,,,,,,
71 / 15113,ZZZKBot,GarmBot,FALSE,FALSE,Destination,00:05:23,7582,2972,0.60794,0,0,0,0,0,0,/192.168.0.34,/192.168.0.12,20161003_184016,20161003_184136,72 / 15113,,,,,,,,,,
71 / 15116,ZZZKBot,JiaBot,FALSE,FALSE,Destination,00:10:36,18509,7451,0.59741,0,0,0,0,0,0,/192.168.0.42,/192.168.0.44,20161003_184242,20161003_184430,72 / 15116,,,,,,,,,,
72 / 15139,ZZZKBot,UAlbertaBot,FALSE,FALSE,HeartbreakRidge,00:05:35,9487,3257,0.65662,0,0,0,0,0,0,/192.168.0.31,/192.168.0.42,20161003_190330,20161003_190438,73 / 15139,,,,,,,,,,
72 / 15158,ZZZKBot,Aiur,FALSE,FALSE,HeartbreakRidge,00:03:53,4383,1888,0.56911,0,0,0,0,0,0,/192.168.0.34,/192.168.0.32,20161003_191816,20161003_191914,73 / 15158,,,,,,,,,,
72 / 15176,ZZZKBot,CruzBot,FALSE,FALSE,HeartbreakRidge,00:03:34,5228,1777,0.65997,0,0,0,0,0,0,/192.168.0.41,/192.168.0.33,20161003_193524,20161003_193628,73 / 15176,,,,,,,,,,
72 / 15193,ZZZKBot,MegaBot,FALSE,FALSE,HeartbreakRidge,00:03:38,4611,1850,0.59866,0,0,0,0,0,0,/192.168.0.34,/192.168.0.22,20161003_195124,20161003_195239,73 / 15193,,,,,,,,,,
72 / 15209,ZZZKBot,NUSBot,NUSBot,FALSE,HeartbreakRidge,00:00:01,350,0,0.99715,0,0,0,0,0,0,/192.168.0.41,/192.168.0.11,20161003_201616,20161003_201749,73 / 15209,,,,,,,,,,
72 / 15224,ZZZKBot,Skynet,FALSE,FALSE,HeartbreakRidge,00:04:22,5128,2397,0.53246,0,0,0,0,0,0,/192.168.0.42,/192.168.0.13,20161003_202807,20161003_202914,73 / 15224,,,,,,,,,,
72 / 15238,ZZZKBot,Xelnaga,FALSE,FALSE,HeartbreakRidge,00:03:57,5581,2498,0.55231,0,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161003_203902,20161003_204001,73 / 15238,,,,,,,,,,
72 / 15251,ZZZKBot,Ximp,FALSE,FALSE,HeartbreakRidge,00:06:41,13005,6393,0.50838,0,0,0,2,0,0,/192.168.0.12,/192.168.0.44,20161003_205034,20161003_205156,73 / 15251,,,,,,,,,,
72 / 15263,ZZZKBot,IceBot,FALSE,FALSE,HeartbreakRidge,00:03:46,4586,1879,0.59015,0,0,0,0,0,0,/192.168.0.34,/192.168.0.43,20161003_210334,20161003_210430,73 / 15263,,,,,,,,,,
72 / 15274,ZZZKBot,Iron,FALSE,FALSE,HeartbreakRidge,00:14:10,10969,2289,0.79125,0,0,0,0,0,0,/192.168.0.22,/192.168.0.34,20161003_211058,20161003_211308,73 / 15274,,,,,,,,,,
72 / 15293,ZZZKBot,Oritaka,FALSE,FALSE,HeartbreakRidge,00:03:37,4844,1767,0.63509,0,0,0,0,0,0,/192.168.0.11,/192.168.0.22,20161003_212523,20161003_212628,73 / 15293,,,,,,,,,,
72 / 15301,ZZZKBot,SRbotOne,FALSE,FALSE,HeartbreakRidge,00:03:50,4434,1931,0.56437,0,0,0,0,0,0,/192.168.0.23,/192.168.0.13,20161003_213107,20161003_213159,73 / 15301,,,,,,,,,,
72 / 15308,ZZZKBot,TerranUAB,FALSE,FALSE,HeartbreakRidge,00:03:44,4302,1909,0.55612,0,0,0,0,0,0,/192.168.0.34,/192.168.0.44,20161003_213808,20161003_213911,73 / 15308,,,,,,,,,,
72 / 15314,ZZZKBot,Tyr,FALSE,FALSE,HeartbreakRidge,00:03:03,2589,500,0.80656,0,0,0,0,0,0,/192.168.0.22,/192.168.0.32,20161003_214236,20161003_214326,73 / 15314,,,,,,,,,,
72 / 15319,ZZZKBot,Cimex,FALSE,FALSE,HeartbreakRidge,00:03:15,3222,1219,0.62147,0,0,0,0,0,0,/192.168.0.32,/192.168.0.42,20161003_214625,20161003_214723,73 / 15319,,,,,,,,,,
72 / 15323,ZZZKBot,GarmBot,FALSE,FALSE,HeartbreakRidge,00:05:42,8210,3314,0.59627,0,0,0,0,0,0,/192.168.0.42,/192.168.0.33,20161003_214942,20161003_215114,73 / 15323,,,,,,,,,,
72 / 15326,ZZZKBot,JiaBot,FALSE,FALSE,HeartbreakRidge,00:15:27,25848,25715,0.00515,0,0,0,1,0,0,/192.168.0.42,/192.168.0.22,20161003_215157,20161003_215438,73 / 15326,,,,,,,,,,
72 / 15328,ZZZKBot,Overkill,FALSE,FALSE,HeartbreakRidge,00:16:29,46160,32631,0.29308,0,0,0,0,0,0,/192.168.0.31,/192.168.0.44,20161003_215347,20161003_215716,73 / 15328,,,,,,,,,,
73 / 15368,ZZZKBot,Aiur,FALSE,FALSE,Aztec,00:05:51,6063,3296,0.4563,0,0,0,0,0,0,/192.168.0.31,/192.168.0.34,20161003_223310,20161003_223411,74 / 15368,,,,,,,,,,
73 / 15386,ZZZKBot,CruzBot,FALSE,FALSE,Aztec,00:03:37,4927,1926,0.60897,0,0,0,0,0,0,/192.168.0.41,/192.168.0.44,20161003_224701,20161003_224803,74 / 15386,,,,,,,,,,
73 / 15403,ZZZKBot,MegaBot,FALSE,FALSE,Aztec,00:04:28,5192,2547,0.50934,0,0,0,0,0,0,/192.168.0.34,/192.168.0.31,20161003_230119,20161003_230231,74 / 15403,,,,,,,,,,
73 / 15419,ZZZKBot,NUSBot,FALSE,FALSE,Aztec,00:03:59,5030,2203,0.56192,0,0,0,0,0,0,/192.168.0.11,/192.168.0.22,20161003_231422,20161003_231517,74 / 15419,,,,,,,,,,
73 / 15434,ZZZKBot,Skynet,FALSE,FALSE,Aztec,00:08:57,8863,6366,0.2817,0,0,0,0,0,0,/192.168.0.22,/192.168.0.44,20161003_232535,20161003_232707,74 / 15434,,,,,,,,,,
73 / 15448,ZZZKBot,Xelnaga,FALSE,FALSE,Aztec,00:04:05,5580,2481,0.55528,0,0,0,0,0,0,/192.168.0.33,/192.168.0.34,20161003_233626,20161003_233719,74 / 15448,,,,,,,,,,
73 / 15461,ZZZKBot,Ximp,FALSE,FALSE,Aztec,00:07:01,15133,7033,0.53522,0,0,0,15,0,0,/192.168.0.11,/192.168.0.12,20161003_234639,20161003_234759,74 / 15461,,,,,,,,,,
73 / 15473,ZZZKBot,IceBot,FALSE,FALSE,Aztec,00:03:38,4692,1781,0.62029,0,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161003_235632,20161003_235725,74 / 15473,,,,,,,,,,
73 / 15484,ZZZKBot,Iron,FALSE,FALSE,Aztec,00:13:41,11157,1853,0.83384,0,0,0,0,0,0,/192.168.0.42,/192.168.0.13,20161004_000621,20161004_000823,74 / 15484,,,,,,,,,,
73 / 15503,ZZZKBot,Oritaka,FALSE,FALSE,Aztec,00:04:02,5013,1849,0.63103,0,0,0,0,0,0,/192.168.0.22,/192.168.0.33,20161004_002046,20161004_002159,74 / 15503,,,,,,,,,,
73 / 15511,ZZZKBot,SRbotOne,FALSE,FALSE,Aztec,00:03:57,4522,2073,0.54145,0,0,0,2,0,0,/192.168.0.44,/192.168.0.32,20161004_002939,20161004_003034,74 / 15511,,,,,,,,,,
73 / 15518,ZZZKBot,TerranUAB,FALSE,FALSE,Aztec,00:05:44,4790,2101,0.56126,0,0,0,0,0,0,/192.168.0.44,/192.168.0.33,20161004_003706,20161004_003826,74 / 15518,,,,,,,,,,
73 / 15524,ZZZKBot,Tyr,FALSE,FALSE,Aztec,00:03:00,2657,450,0.83032,0,0,0,0,0,0,/192.168.0.13,/192.168.0.34,20161004_004257,20161004_004344,74 / 15524,,,,,,,,,,
73 / 15529,ZZZKBot,Cimex,FALSE,FALSE,Aztec,00:03:29,3818,1775,0.53496,0,0,0,0,0,0,/192.168.0.11,/192.168.0.13,20161004_004641,20161004_004735,74 / 15529,,,,,,,,,,
73 / 15533,ZZZKBot,GarmBot,FALSE,FALSE,Aztec,00:06:09,8702,3462,0.60209,0,0,0,0,0,0,/192.168.0.11,/192.168.0.31,20161004_005006,20161004_005151,74 / 15533,,,,,,,,,,
73 / 15536,ZZZKBot,JiaBot,FALSE,FALSE,Aztec,00:11:11,21706,9764,0.55015,0,0,0,0,0,0,/192.168.0.41,/192.168.0.12,20161004_005241,20161004_005430,74 / 15536,,,,,,,,,,
74 / 15559,ZZZKBot,UAlbertaBot,FALSE,FALSE,TauCross,00:10:44,14350,4862,0.66114,0,0,0,0,0,0,/192.168.0.31,/192.168.0.23,20161004_011408,20161004_011543,75 / 15559,,,,,,,,,,
74 / 15578,ZZZKBot,Aiur,FALSE,FALSE,TauCross,00:04:52,5359,2596,0.51549,0,0,0,0,0,0,/192.168.0.33,/192.168.0.13,20161004_012854,20161004_012955,75 / 15578,,,,,,,,,,
74 / 15596,ZZZKBot,CruzBot,FALSE,FALSE,TauCross,00:03:37,5316,1713,0.67764,0,0,0,0,0,0,/192.168.0.32,/192.168.0.31,20161004_014210,20161004_014318,75 / 15596,,,,,,,,,,
74 / 15613,ZZZKBot,MegaBot,FALSE,FALSE,TauCross,00:03:44,5097,1812,0.64437,0,0,0,0,0,0,/192.168.0.31,/192.168.0.23,20161004_015459,20161004_015613,75 / 15613,,,,,,,,,,
74 / 15629,ZZZKBot,NUSBot,FALSE,FALSE,TauCross,00:04:06,5147,2448,0.52428,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20161004_020749,20161004_020852,75 / 15629,,,,,,,,,,
74 / 15644,ZZZKBot,Skynet,FALSE,FALSE,TauCross,00:07:36,6067,3378,0.44314,0,0,0,0,0,0,/192.168.0.34,/192.168.0.41,20161004_022028,20161004_022155,75 / 15644,,,,,,,,,,
74 / 15658,ZZZKBot,Xelnaga,FALSE,FALSE,TauCross,00:04:17,5820,2393,0.58873,0,0,0,0,0,0,/192.168.0.22,/192.168.0.13,20161004_023216,20161004_023313,75 / 15658,,,,,,,,,,
74 / 15671,ZZZKBot,Ximp,FALSE,FALSE,TauCross,00:10:57,16151,6719,0.58395,0,0,0,4,0,0,/192.168.0.41,/192.168.0.23,20161004_024515,20161004_024725,75 / 15671,,,,,,,,,,
74 / 15683,ZZZKBot,IceBot,IceBot,FALSE,TauCross,00:03:57,4430,2005,0.54728,0,0,0,0,0,0,/192.168.0.43,/192.168.0.33,20161004_025532,20161004_025732,75 / 15683,,,,,,,,,,
74 / 15694,ZZZKBot,Iron,FALSE,FALSE,TauCross,00:13:59,11553,2081,0.8198,0,0,0,0,0,0,/192.168.0.22,/192.168.0.23,20161004_030347,20161004_030545,75 / 15694,,,,,,,,,,
74 / 15713,ZZZKBot,Oritaka,FALSE,FALSE,TauCross,00:03:43,4983,1873,0.624,0,0,0,0,0,0,/192.168.0.13,/192.168.0.23,20161004_031900,20161004_032007,75 / 15713,,,,,,,,,,
74 / 15721,ZZZKBot,SRbotOne,FALSE,FALSE,TauCross,00:04:49,5168,2417,0.53221,0,0,0,1,0,0,/192.168.0.12,/192.168.0.22,20161004_032532,20161004_032628,75 / 15721,,,,,,,,,,
74 / 15728,ZZZKBot,TerranUAB,FALSE,FALSE,TauCross,00:09:34,6234,2123,0.65934,0,0,0,0,0,0,/192.168.0.12,/192.168.0.32,20161004_033048,20161004_033234,75 / 15728,,,,,,,,,,
74 / 15734,ZZZKBot,Tyr,FALSE,FALSE,TauCross,00:03:07,2673,550,0.79394,0,0,0,0,0,0,/192.168.0.43,/192.168.0.34,20161004_033528,20161004_033618,75 / 15734,,,,,,,,,,
74 / 15739,ZZZKBot,Cimex,FALSE,FALSE,TauCross,00:03:29,4050,1749,0.56801,0,0,0,0,0,0,/192.168.0.34,/192.168.0.33,20161004_033917,20161004_034020,75 / 15739,,,,,,,,,,
74 / 15743,ZZZKBot,GarmBot,FALSE,FALSE,TauCross,00:05:48,8402,3288,0.60859,0,0,0,0,0,0,/192.168.0.12,/192.168.0.33,20161004_034232,20161004_034416,75 / 15743,,,,,,,,,,
74 / 15748,ZZZKBot,Overkill,FALSE,FALSE,TauCross,00:14:38,36739,23642,0.35648,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20161004_034640,20161004_034952,75 / 15748,,,,,,,,,,
75 / 15769,ZZZKBot,UAlbertaBot,FALSE,FALSE,Andromeda,00:13:31,25050,12472,0.5021,0,0,0,26,0,0,/192.168.0.32,/192.168.0.34,20161004_041044,20161004_041303,76 / 15769,,,,,,,,,,
75 / 15788,ZZZKBot,Aiur,FALSE,FALSE,Andromeda,00:05:17,5593,2842,0.49178,0,0,0,0,0,0,/192.168.0.44,/192.168.0.12,20161004_042433,20161004_042534,76 / 15788,,,,,,,,,,
75 / 15806,ZZZKBot,CruzBot,FALSE,FALSE,Andromeda,00:04:19,5753,2139,0.62808,0,0,0,1,0,0,/192.168.0.42,/192.168.0.23,20161004_044048,20161004_044203,76 / 15806,,,,,,,,,,
75 / 15823,ZZZKBot,MegaBot,FALSE,FALSE,Andromeda,00:05:08,5395,2798,0.48128,0,0,0,0,0,0,/192.168.0.11,/192.168.0.31,20161004_045642,20161004_045801,76 / 15823,,,,,,,,,,
75 / 15839,ZZZKBot,NUSBot,FALSE,FALSE,Andromeda,00:04:00,4899,2194,0.55204,0,0,0,0,0,0,/192.168.0.44,/192.168.0.34,20161004_051030,20161004_051127,76 / 15839,,,,,,,,,,
75 / 15854,ZZZKBot,Skynet,FALSE,FALSE,Andromeda,00:05:42,6310,3351,0.46886,0,0,0,1,0,0,/192.168.0.12,/192.168.0.13,20161004_052207,20161004_052321,76 / 15854,,,,,,,,,,
75 / 15868,ZZZKBot,Xelnaga,FALSE,FALSE,Andromeda,00:04:18,5787,2454,0.57585,0,0,0,0,0,0,/192.168.0.22,/192.168.0.41,20161004_053319,20161004_053413,76 / 15868,,,,,,,,,,
75 / 15881,ZZZKBot,Ximp,FALSE,FALSE,Andromeda,00:10:56,16597,7681,0.53717,0,0,0,3,0,0,/192.168.0.22,/192.168.0.31,20161004_054546,20161004_054801,76 / 15881,,,,,,,,,,
75 / 15893,ZZZKBot,IceBot,FALSE,FALSE,Andromeda,00:05:17,5248,3051,0.41856,0,0,0,0,0,0,/192.168.0.22,/192.168.0.44,20161004_055521,20161004_055625,76 / 15893,,,,,,,,,,
75 / 15904,ZZZKBot,Iron,FALSE,FALSE,Andromeda,00:13:59,10583,1983,0.81255,0,0,0,0,0,0,/192.168.0.44,/192.168.0.31,20161004_060336,20161004_060547,76 / 15904,,,,,,,,,,
75 / 15923,ZZZKBot,Oritaka,FALSE,FALSE,Andromeda,00:03:42,5099,1839,0.63922,0,0,0,0,0,0,/192.168.0.13,/192.168.0.22,20161004_061816,20161004_061920,76 / 15923,,,,,,,,,,
75 / 15931,ZZZKBot,SRbotOne,FALSE,FALSE,Andromeda,00:04:01,4646,2109,0.54594,0,0,0,0,0,0,/192.168.0.42,/192.168.0.11,20161004_062518,20161004_062608,76 / 15931,,,,,,,,,,
75 / 15938,ZZZKBot,TerranUAB,FALSE,FALSE,Andromeda,00:04:21,4470,1893,0.57638,0,0,0,0,0,0,/192.168.0.32,/192.168.0.44,20161004_063159,20161004_063307,76 / 15938,,,,,,,,,,
75 / 15944,ZZZKBot,Tyr,FALSE,FALSE,Andromeda,00:03:22,2769,450,0.83718,0,0,0,0,0,0,/192.168.0.22,/192.168.0.11,20161004_063624,20161004_063712,76 / 15944,,,,,,,,,,
75 / 15949,ZZZKBot,Cimex,FALSE,FALSE,Andromeda,00:03:17,3826,1685,0.55945,0,0,0,0,0,0,/192.168.0.43,/192.168.0.22,20161004_064011,20161004_064104,76 / 15949,,,,,,,,,,
75 / 15953,ZZZKBot,GarmBot,FALSE,FALSE,Andromeda,00:06:41,10008,3704,0.62983,0,0,0,0,0,0,/192.168.0.43,/192.168.0.44,20161004_064313,20161004_064505,76 / 15953,,,,,,,,,,
75 / 15958,ZZZKBot,Overkill,FALSE,FALSE,Andromeda,00:14:21,34471,22574,0.34512,0,0,0,0,0,0,/192.168.0.44,/192.168.0.42,20161004_064729,20161004_065043,76 / 15958,,,,,,,,,,
75 / 15959,ZZZKBot,tscmoo,FALSE,FALSE,Andromeda,00:03:51,3406,1553,0.54388,0,0,0,0,0,0,/192.168.0.22,/192.168.0.11,20161004_064808,20161004_064940,76 / 15959,,,,,,,,,,
76 / 15998,ZZZKBot,Aiur,FALSE,FALSE,CircuitBreaker,00:05:16,5725,2834,0.50489,0,0,0,0,0,0,/192.168.0.34,/192.168.0.32,20161004_072613,20161004_072719,77 / 15998,,,,,,,,,,
76 / 16016,ZZZKBot,CruzBot,FALSE,FALSE,CircuitBreaker,00:03:33,5076,1809,0.64349,0,0,0,2,0,0,/192.168.0.11,/192.168.0.32,20161004_074038,20161004_074203,77 / 16016,,,,,,,,,,
76 / 16033,ZZZKBot,MegaBot,FALSE,FALSE,CircuitBreaker,00:04:42,5834,3001,0.48552,0,0,0,0,0,0,/192.168.0.22,/192.168.0.34,20161004_075320,20161004_075443,77 / 16033,,,,,,,,,,
76 / 16049,ZZZKBot,NUSBot,FALSE,FALSE,CircuitBreaker,00:03:35,4783,2048,0.5717,0,0,0,0,0,0,/192.168.0.31,/192.168.0.12,20161004_080548,20161004_080647,77 / 16049,,,,,,,,,,
76 / 16064,ZZZKBot,Skynet,FALSE,FALSE,CircuitBreaker,00:05:34,6062,3189,0.47386,0,0,0,0,0,0,/192.168.0.44,/192.168.0.32,20161004_081956,20161004_082115,77 / 16064,,,,,,,,,,
76 / 16078,ZZZKBot,Xelnaga,FALSE,FALSE,CircuitBreaker,00:03:59,5291,2450,0.53685,0,0,0,0,0,0,/192.168.0.43,/192.168.0.33,20161004_083024,20161004_083124,77 / 16078,,,,,,,,,,
76 / 16103,ZZZKBot,IceBot,FALSE,FALSE,CircuitBreaker,00:04:10,5082,2219,0.56325,0,0,0,0,0,0,/192.168.0.33,/192.168.0.22,20161004_085330,20161004_085431,77 / 16103,,,,,,,,,,
76 / 16114,ZZZKBot,Iron,FALSE,FALSE,CircuitBreaker,00:13:58,10567,1941,0.81624,0,0,0,0,0,0,/192.168.0.33,/192.168.0.11,20161004_090212,20161004_090418,77 / 16114,,,,,,,,,,
76 / 16133,ZZZKBot,Oritaka,FALSE,FALSE,CircuitBreaker,00:04:24,6207,2372,0.61775,0,0,0,0,0,0,/192.168.0.42,/192.168.0.41,20161004_091645,20161004_091801,77 / 16133,,,,,,,,,,
76 / 16141,ZZZKBot,SRbotOne,FALSE,FALSE,CircuitBreaker,00:04:06,4854,2257,0.53491,0,0,0,1,0,0,/192.168.0.33,/192.168.0.11,20161004_092234,20161004_092328,77 / 16141,,,,,,,,,,
76 / 16148,ZZZKBot,TerranUAB,FALSE,FALSE,CircuitBreaker,00:03:39,4374,1915,0.56206,0,0,0,0,0,0,/192.168.0.11,/192.168.0.44,20161004_093000,20161004_093103,77 / 16148,,,,,,,,,,
76 / 16154,ZZZKBot,Tyr,FALSE,FALSE,CircuitBreaker,00:03:20,2777,450,0.83765,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20161004_093433,20161004_093526,77 / 16154,,,,,,,,,,
76 / 16159,ZZZKBot,Cimex,FALSE,FALSE,CircuitBreaker,00:03:29,3402,1393,0.59036,0,0,0,0,0,0,/192.168.0.31,/192.168.0.41,20161004_093821,20161004_093924,77 / 16159,,,,,,,,,,
76 / 16163,ZZZKBot,GarmBot,FALSE,FALSE,CircuitBreaker,00:05:16,7832,3214,0.58956,0,0,0,0,0,0,/192.168.0.44,/192.168.0.41,20161004_094138,20161004_094321,77 / 16163,,,,,,,,,,
76 / 16166,ZZZKBot,JiaBot,FALSE,FALSE,CircuitBreaker,00:12:26,26150,17349,0.33655,0,0,0,0,0,0,/192.168.0.22,/192.168.0.33,20161004_094404,20161004_094603,77 / 16166,,,,,,,,,,
77 / 16208,ZZZKBot,Aiur,FALSE,FALSE,EmpireoftheSun,00:04:00,4931,2086,0.57685,0,0,0,0,0,0,/192.168.0.34,/192.168.0.44,20161004_101946,20161004_102039,78 / 16208,,,,,,,,,,
77 / 16226,ZZZKBot,CruzBot,FALSE,FALSE,EmpireoftheSun,00:03:30,5136,1681,0.67257,0,0,0,0,0,0,/192.168.0.11,/192.168.0.42,20161004_103540,20161004_103643,78 / 16226,,,,,,,,,,
77 / 16243,ZZZKBot,MegaBot,FALSE,FALSE,EmpireoftheSun,00:04:37,6099,2758,0.5477,0,0,0,0,0,0,/192.168.0.13,/192.168.0.22,20161004_105008,20161004_105104,78 / 16243,,,,,,,,,,
77 / 16259,ZZZKBot,NUSBot,FALSE,FALSE,EmpireoftheSun,00:03:53,4882,2131,0.56338,0,0,0,0,0,0,/192.168.0.43,/192.168.0.33,20161004_110203,20161004_110259,78 / 16259,,,,,,,,,,
77 / 16274,ZZZKBot,Skynet,FALSE,FALSE,EmpireoftheSun,00:08:00,8119,4958,0.38929,0,0,0,0,0,0,/192.168.0.42,/192.168.0.44,20161004_111436,20161004_111608,78 / 16274,,,,,,,,,,
77 / 16288,ZZZKBot,Xelnaga,FALSE,FALSE,EmpireoftheSun,00:03:44,4992,2477,0.50371,0,0,0,0,0,0,/192.168.0.13,/192.168.0.33,20161004_112537,20161004_112630,78 / 16288,,,,,,,,,,
77 / 16301,ZZZKBot,Ximp,FALSE,FALSE,EmpireoftheSun,00:11:27,19053,8365,0.56093,0,0,0,119,0,0,/192.168.0.23,/192.168.0.42,20161004_113600,20161004_113823,78 / 16301,,,,,,,,,,
77 / 16313,ZZZKBot,IceBot,FALSE,FALSE,EmpireoftheSun,00:04:19,4812,2173,0.54831,0,0,0,0,0,0,/192.168.0.22,/192.168.0.31,20161004_114607,20161004_114706,78 / 16313,,,,,,,,,,
77 / 16324,ZZZKBot,Iron,FALSE,FALSE,EmpireoftheSun,00:13:54,11423,2191,0.80812,0,0,0,0,0,0,/192.168.0.42,/192.168.0.32,20161004_115533,20161004_115738,78 / 16324,,,,,,,,,,
77 / 16334,ZZZKBot,LetaBot,FALSE,FALSE,EmpireoftheSun,00:03:59,4816,2089,0.56612,0,0,0,1,0,0,/192.168.0.44,/192.168.0.11,20161004_120317,20161004_120415,78 / 16334,,,,,,,,,,
77 / 16343,ZZZKBot,Oritaka,FALSE,FALSE,EmpireoftheSun,00:04:10,5819,2265,0.61065,0,0,0,0,0,0,/192.168.0.33,/192.168.0.12,20161004_121031,20161004_121139,78 / 16343,,,,,,,,,,
77 / 16351,ZZZKBot,SRbotOne,FALSE,FALSE,EmpireoftheSun,00:04:19,4706,2255,0.52071,0,0,0,1,0,0,/192.168.0.44,/192.168.0.31,20161004_121825,20161004_121918,78 / 16351,,,,,,,,,,
77 / 16358,ZZZKBot,TerranUAB,FALSE,FALSE,EmpireoftheSun,00:08:29,5434,1765,0.67507,0,0,0,0,0,0,/192.168.0.11,/192.168.0.43,20161004_122535,20161004_122713,78 / 16358,,,,,,,,,,
77 / 16364,ZZZKBot,Tyr,FALSE,FALSE,EmpireoftheSun,00:03:16,2721,450,0.83431,0,0,0,0,0,0,/192.168.0.11,/192.168.0.22,20161004_123022,20161004_123109,78 / 16364,,,,,,,,,,
77 / 16369,ZZZKBot,Cimex,FALSE,FALSE,EmpireoftheSun,00:03:20,3810,1641,0.56914,0,0,0,0,0,0,/192.168.0.22,/192.168.0.13,20161004_123406,20161004_123502,78 / 16369,,,,,,,,,,
77 / 16373,ZZZKBot,GarmBot,FALSE,FALSE,EmpireoftheSun,00:04:42,7188,2826,0.60676,0,0,0,0,0,0,/192.168.0.22,/192.168.0.33,20161004_123714,20161004_123842,78 / 16373,,,,,,,,,,
77 / 16376,ZZZKBot,JiaBot,FALSE,FALSE,EmpireoftheSun,00:11:02,21862,11292,0.48347,0,0,0,0,0,0,/192.168.0.43,/192.168.0.22,20161004_123940,20161004_124151,78 / 16376,,,,,,,,,,
77 / 16378,ZZZKBot,Overkill,FALSE,FALSE,EmpireoftheSun,00:15:10,35498,25361,0.28556,0,0,0,0,0,0,/192.168.0.13,/192.168.0.34,20161004_124130,20161004_124452,78 / 16378,,,,,,,,,,
77 / 16379,ZZZKBot,tscmoo,FALSE,FALSE,EmpireoftheSun,00:03:38,3465,1712,0.50577,0,0,0,0,0,0,/192.168.0.11,/192.168.0.12,20161004_124212,20161004_124334,78 / 16379,,,,,,,,,,
78 / 16418,ZZZKBot,Aiur,FALSE,FALSE,Fortress,00:03:39,4775,2070,0.56637,0,0,0,0,0,0,/192.168.0.12,/192.168.0.31,20161004_131419,20161004_131516,79 / 16418,,,,,,,,,,
78 / 16436,ZZZKBot,CruzBot,FALSE,FALSE,Fortress,00:03:13,4963,1638,0.66982,0,0,0,0,0,0,/192.168.0.12,/192.168.0.22,20161004_132922,20161004_133026,79 / 16436,,,,,,,,,,
78 / 16453,ZZZKBot,MegaBot,FALSE,FALSE,Fortress,00:04:45,5159,2666,0.48314,0,0,0,0,0,0,/192.168.0.41,/192.168.0.12,20161004_134346,20161004_134509,79 / 16453,,,,,,,,,,
78 / 16469,ZZZKBot,NUSBot,FALSE,FALSE,Fortress,00:03:46,4883,2166,0.55631,0,0,0,0,0,0,/192.168.0.34,/192.168.0.33,20161004_135634,20161004_135737,79 / 16469,,,,,,,,,,
78 / 16484,ZZZKBot,Skynet,FALSE,FALSE,Fortress,00:03:52,4840,2235,0.53811,0,0,0,0,0,0,/192.168.0.12,/192.168.0.41,20161004_141001,20161004_141107,79 / 16484,,,,,,,,,,
78 / 16498,ZZZKBot,Xelnaga,FALSE,FALSE,Fortress,00:04:05,5471,2440,0.55391,0,0,0,0,0,0,/192.168.0.32,/192.168.0.31,20161004_142124,20161004_142222,79 / 16498,,,,,,,,,,
78 / 16511,ZZZKBot,Ximp,FALSE,FALSE,Fortress,00:07:56,13467,5523,0.58984,0,0,0,4,0,0,/192.168.0.13,/192.168.0.11,20161004_143500,20161004_143631,79 / 16511,,,,,,,,,,
